movie_year;movie_title;bechdel_test;bechdel_test_binary;budget;US_profit;Int_Profit
2003;House of Sand and Fog;5;1;20890435;16466075;20457336
2003;How to Lose a Guy in 10 Days;3;0;63304348;133961521;224198644
2003;Hulk;2;0;173453913;167347872;310481535
2003;Identity;2;0;35450435;66002713;104051689
2003;In the Cut;5;1;15193043;5972708;29998216
2003;Jeepers Creepers II;5;1;31652174;45102830;45102830
2003;Kill Bill: Vol. 1;5;1;69634783;88750338;228019903
2003;Lara Croft Tomb Raider: The Cradle of Life;1;0;113947826;83123367;198084062
2003;"""Legally Blonde 2: Red";5; ; ;31652174;114756967
2003;Les triplettes de Belleville;5;1;2532174;9244066;18282439
2003;Lost In Translation;4;0;5064348;56449060;142498954
2003;Love Actually;5;1;56973913;75297075;313948928
2003;Master and Commander: The Far Side of the World;1;0;170921739;118918972;269565280
2003;Mona Lisa Smile;5;1;82295652;80780273;178778023
2003;Monster;5;1;6330435;43641017;73437720
2003;Mystic River;5;1;37982609;114118990;198566990
2003;Peter Pan;5;1;126608696;61301208;120601727
2003;Pirates of the Caribbean: The Curse of the Black Pearl;3;0;158260870;386677167;803907108
2003;Pride and Prejudice;5;1;35450435;48583127;153093346
2003;S.W.A.T.;5;1;88626087;147977201;262275924
2003;Scary Movie 3;5;1;56973913;139269669;196496696
2003;Secondhand Lions;2;0;37982609;53265467;60648814
2003;Shanghai Knights;2;0;63304348;76560557;111816793
2003;Shattered Glass;3;0;7596522;2795488;3713077
2003;Sinbad: Legend of the Seven Seas;3;0;75965217;33530353;102259164
2003;Something's Gotta Give;4;0;101286957;157862359;337646706
2003;Spy Kids 3-D: Game Over;5;1;50643478;141498677;212515222
2003;Swimming Pool;5;1;9875478;12825598;28412666
2003;Terminator 3: Rise of the Machines;5;1;215234783;190366677;548289460
2003;The Core;5;1;107617391;39389560;93858357
2003;The Italian Job;2;0;75965217;134364760;223164081
2003;The Jungle Book 2;1;0;25321739;60647568;171812557
2003;The Last Samurai;1;0;177252174;140675650;578361911
2003;The League of Extraordinary Gentlemen;1;0;98754783;84150728;226965337
2003;The Lord of the Rings: The Return of the King;2;0;119012174;478385772;1445122625
2003;The Matrix Reloaded;5;1;160793043;356471453;935102616
2003;The Matrix Revolutions;5;1;139269565;176314964;537149747
2003;The Missing;5;1;82295652;34058165;48432173
2003;The School of Rock;4;0;25321739;102883716;166061455
2003;Thirteen;5;1;2532174;5825321;12035418
2003;Timeline;2;0;101286957;24664310;33808553
2003;Undead;5;1;949565;52158;290250
2003;Underworld;4;0;27853913;65799413;121175229
2003;Wrong Turn;5;1;12660870;19520239;36272829
2003;X2 (X-Men 2);5;1;158260870;272145004;516198274
2002;25th Hour;3;0;5828306;16946895;32825657
2002;28 Days Later...;5;1;10361434;58367141;107442412
2002;8 femmes;5;1;10361434;3984522;54885065
2002;8 Mile;2;0;53102348;151178596;314630213
2002;About Schmidt;2;0;38855376;84193406;137060380
2002;Adaptation;4;0;23960815;29139615;29139615
2002;All or Nothing;5;1;11656613;238643;238643
2002;Antwone Fisher;2;0;16189740;27299975;30265212
2002;Austin Powers in Goldmember;2;0;81596291;276025731;379148984
2002;Bend It Like Beckham;5;1;7253004;42149599;99379590
2002;Blade II;2;0;69939678;105786208;199896148
2002;Blue Crush;5;1;38855376;51960544;66855105
2002;Cabin Fever;5;1;1942769;27403645;39310844
2002;Carrie;5;1;38855376;45676592;110092382
2002;Catch Me If You Can;2;0;67349319;213195306;454746230
2002;Chicago;5;1;38855376;221070926;398510478
2002;Crossroads;5;1;15542151;48165989;73825215
2002;Death to Smoochy;3;0;64758961;10822278;10845911
2002;Die Another Day;3;0;183915449;208448913;559442481
2002;Drumline;2;0;25903584;73045727;73045727
2002;Equilibrium;2;0;25903584;1541287;6923858
2002;Far from Heaven;5;1;17484919;20595744;37596351
2002;Frida;3;0;15542151;33525714;72155308
2002;Funny Ha Ha;5;1;38855;99819;99819
2002;Gangs of New York;2;0;125632384;100674928;246602123
2002;Gerry;1;0;9066255;329860;329860
2002;Harry Potter and the Chamber of Secrets;5;1;129517922;339321257;1138436153
2002;High Crimes;5;1;54397527;53805898;82607955
2002;I Spy;2;0;90662545;43467687;78073173
2002;Ice Age;1;0;84186649;228453301;500089862
2002;Igby Goes Down;3;0;11656613;6187673;6187673
2002;Insomnia;2;0;59578244;87117875;147161499
2002;Lilo and Stitch;5;1;103614337;188800252;318355051
2002;Maid in Manhattan;5;1;71234857;121659935;212199853
2002;May;5;1;2266564;188500;644143
2002;Men in Black II;2;0;181325090;246626476;572168477
2002;Minority Report;2;0;132108280;170995666;464742312
2002;Mr Deeds;3;0;64758961;163572654;221824742
2002;My Big Fat Greek Wedding;5;1;6475896;312705749;456217193
2002;Panic Room;5;1;62168602;123441416;254254517
2002;Phone Booth;2;0;14246971;60311590;126716628
2002;Queen of the Damned;5;1;45331273;39254038;39254038
2002;Rabbit-Proof Fence;5;1;9066255;8029593;21845695
2002;Real Women Have Curves;5;1;3885538;7580935;7580935
2002;Red Dragon;2;0;101023979;120393928;267396769
2002;Reign of Fire;2;0;77710753;55772984;106399210
2002;Resident Evil;5;1;45331273;51962213;134423285
2002;Scooby-Doo;5;1;108795054;198543415;357850459
2002;Signs;2;0;91572563;295256424;528777236
2002;Snow Dogs;2;0;41445735;105104690;151403896
2002;Solaris;2;0;60873423;19388882;19388882
2002;Spider-Man;2;0;180029911;522872106;1064074398
2002;Spirit: Stallion of the Cimarron;1;0;103614337;94826948;137956416
2002;Spun;5;1;5828306;531336;1324514
2002;Spy Kids 2: Island of Lost Dreams;5;1;49216810;111186338;155060534
2002;Star Trek: Nemesis;2;0;77710753;56022212;87182173
2002;Star Wars: Episode II - Attack of the Clones;4;0;148945610;402382056;850538512
2002;The Adventures of Pluto Nash;3;0;129517922;5713168;9189290
2002;The Banger Sisters;5;1;12951792;39252065;49303870
2002;The Bourne Identity;2;0;77710753;157324072;276261727
2002;The Dangerous Lives of Altar Boys;2;0;15542151;2304492;2304492
2002;The Good Girl;5;1;10361434;18156206;21831701
2002;The Hours;5;1;32379480;53977881;125671845
2002;The Importance of Being Earnest;5;1;19427688;10851194;10851194
2002;The Lord of the Rings: The Two Towers;2;0;121746846;443662324;1200694576
2002;The Powerpuff Girls;5;1;32379480;14780124;21274227
2002;The Quiet American;3;0;25903584;16821330;34125645
2002;The Ring;5;1;62168602;167199897;321487424
2002;The Rules of Attraction;4;0;5180717;8452031;15281897
2002;The Santa Clause 2;2;0;84186649;180322432;223840454
2002;The Sweetest Thing;5;1;55692706;31641581;57808305
2002;The Transporter;1;0;27198764;32763432;56895840
2002;The Tuxedo;1;0;77710753;65517936;135255080
2002;Treasure Planet;2;0;129517922;49372949;118897452
2002;Tuck Everlasting;5;1;19427688;24818223;25054743
2002;Two Weeks Notice;5;1;77710753;120911349;257796757
2002;We Were Soldiers;5;1;90662545;101179654;148502998
2002;Whale Rider;5;1;5569271;26913392;51667906
2002;White Oleander;5;1;20722867;21186244;28050694
2002;xXx;2;0;90662545;183824786;346071886
2001;A Beautiful Mind;2;0;102635985;224626742;418002230
2001;A Knight's Tale;3;0;53949684;73797860;132403823
2001;Along Came A Spider;5;1;36843687;97449838;138373157
2001;American Outlaws;2;0;46054609;17454678;17454678
2001;Antitrust;3;0;39475379;14428526;23507863
2001;Artificial Intelligence: AI;2;0;118426136;103447452;310408061
2001;Atlantis: The Lost Empire;2;0;118426136;110600487;244811851
2001;Black Hawk Down;1;0;125005366;142951853;210128869
2001;Blow;2;0;39475379;69727697;109586673
2001;Bridget Jones's Diary;5;1;32896149;94083718;370446373
2001;Don't Say A Word;5;1;65792298;72368206;137490616
2001;Donnie Darko;4;0;5921307;1671811;10127447
2001;Dr. Dolittle 2;5;1;94740909;148625750;231722738
2001;Evolution;5;1;105267677;50411551;129402834
2001;From Hell;4;0;46054609;41578506;90414888
2001;Ghost World;5;1;7237153;8181731;11528926
2001;Gosford Park;5;1;23685227;54344576;54344576
2001;Hannibal;5;1;114478598;217235991;460678038
2001;Harry Potter and the Sorcerer's Stone;5;1;164480745;417880504;1282627914
2001;Hedwig and the Angry Inch;5;1;7895076;4036110;4794811
2001;High Heels and Low Lifes;5;1;13158460;298423;298423
2001;Impostor;1;0;52633838;8045394;8045394
2001;Jason X;5;1;18421843;17265945;22305955
2001;Jay and Silent Bob Strike Back;5;1;28948611;39553522;44426118
2001;Jeepers Creepers;5;1;13158460;49876055;77554691
2001;Josie and the Pussycats;5;1;28948611;18754529;18754529
2001;"Kate &amp; Leopold";3;0;63160606;61970361;93343188
2001;Kiss of the Dragon;2;0;32896149;48467177;48467177
2001;Kissing Jessica Stein;5;1;1973769;9244768;11621399
2001;L.I.E.;2;0;921092;1501334;1501334
2001;Lara Croft: Tomb Raider;1;0;123689520;172565543;361389438
2001;Legally Blonde;5;1;23685227;126970485;186599109
2001;Lovely and Amazing;5;1;328961;5540210;6178924
2001;Monkeybone;4;0;98688447;7118091;7118091
2001;Monsoon Wedding;5;1;1579015;18259960;35561527
2001;"""Monsters"; ; ; ;151322285;380836644
2001;Moulin Rouge!;5;1;69739836;75511622;235816959
2001;Mulholland Dr.;5;1;19737689;9499853;15684329
2001;Nowhere in Africa;5;1;8552999;8123355;8123355
2001;Ocean's Eleven;2;0;111846906;241348715;593089313
2001;Osmosis Jones;4;0;92109217;17891440;17891440
2001;Pearl Harbor;3;0;199350663;261247866;591130447
2001;Save the Last Dance;5;1;17105997;119792347;173215693
2001;Shallow Hal;5;1;52633838;93209654;93209654
2001;Shaolin Soccer;1;0;13158460;643280;56286669
2001;Shrek;2;0;65792298;352192764;647149877
2001;Someone Like You...;5;1;30264457;35972640;50903377
2001;Spy Kids;5;1;46054609;148285394;260132301
2001;Super Troopers;2;0;3947538;24333100;30325173
2001;The Fast and the Furious;2;0;50002146;190155939;271738388
2001;The Glass House;5;1;28948611;23621318;30082587
2001;The Legend of Suriyothai;5;1;11842614;597730;597730
2001;The Lord of the Rings: The Fellowship of the Ring;2;0;143427209;415208284;1167441808
2001;The Majestic;2;0;94740909;36575310;49089389
2001;The One;1;0;64476452;57773198;57773198
2001;The Others;5;1;22369381;127008987;276257960
2001;The Princess Diaries;5;1;39475379;142433448;217555094
2001;The Royal Tenenbaums;5;1;36843687;68889320;93992029
2001;The Wedding Planner;5;1;36843687;79478222;124648152
2001;Thir13en Ghosts;2;0;25001073;55091786;90093288
2001;Training Day;2;0;59213068;100347776;137512958
2001;Valentine;3;0;13158460;26822383;26822383
2001;Vanilla Sky;2;0;92109217;132393654;266756984
2001;Zoolander;5;1;36843687;59439723;79978408
2000;28 Days;5;1;58175060;50105659;83966868
2000;Almost Famous;5;1;81174503;43999763;64088881
2000;American Psycho;2;0;10823267;20388715;38793859
2000;Beautiful Creatures;5;1;67645419;26316961;75682603
2000;Best in Show;5;1;8117450;25192844;27998998
2000;Billy Elliot;5;1;6764542;29757576;147846184
2000;Boiler Room;2;0;12176175;22950688;38928095
2000;Bring It On;5;1;13529084;92476091;122375366
2000;Cast Away;2;0;114997212;316082883;578003746
2000;Cecil B. Demented;5;1;13529084;1727642;2643423
2000;Center Stage;5;1;24352351;23271276;23271276
2000;Charlie's Angels;5;1;121761754;169526922;351399133
2000;Chicken Run;5;1;56822152;144482383;308184297
2000;Chocolat;5;1;33822710;96475572;206318992
2000;Coyote Ugly;3;0;60880877;82238253;156648214
2000;Dancer in the Dark;5;1;16911355;5624704;61635111
2000;"""Dude";3; ; ;18940717;63220562
2000;Dune;5;1;60880877;37133914;37133914
2000;Erin Brockovich;5;1;67645419;169855868;348786874
2000;Final Destination;2;0;31116893;72113147;151575620
2000;Gladiator;1;0;139349563;253918993;619204256
2000;Gone in Sixty Seconds;2;0;139755436;137513677;314744675
2000;High Fidelity;3;0;27058168;36903356;64779503
2000;Hollow Man;5;1;121761754;99045530;258676083
2000;Little Nicky;2;0;108232671;53362591;78834500
2000;"Love &amp; Basketball";5;1;20293626;37125324;37488584
2000;Meet the Parents;3;0;74409961;224887250;412095756
2000;Memento;2;0;6764542;34559865;53741710
2000;Miss Congeniality;5;1;60880877;144500988;288738993
2000;Mission to Mars;2;0;121761754;82357777;143408288
2000;"""O Brother"; ; ; ;35175618;61566286
2000;Pitch Black;5;1;31116893;53081479;71950493
2000;Pokemon: The Movie 2000;3;0;40587251;59185579;181217915
2000;Red Planet;1;0;108232671;23650043;45273684
2000;Remember the Titans;2;0;40587251;156470282;184951617
2000;Requiem for a Dream;5;1;6088088;4918474;9998139
2000;Return to Me;4;0;32469801;44189098;44189098
2000;Romeo Must Die;1;0;33822710;75726795;123164396
2000;Rugrats in Paris:;5;1;40587251;103499437;139734889
2000;Saving Grace;5;1;5411634;16476533;37593061
2000;Scream 3;5;1;54116335;120595650;218952089
2000;Sexy Beast;3;0;5817506;9397377;13738212
2000;Shanghai Noon;2;0;74409961;77024193;96313324
2000;Snatch.;1;0;13529084;40713217;113093815
2000;Songcatcher;5;1;2435235;4127634;4127634
2000;The Beach;2;0;67645419;53816800;53816800
2000;The Cell;3;0;47351793;82907528;116230018
2000;The Emperor's New Groove;5;1;135290838;120810082;229042753
2000;The Gift;4;0;13529084;16246592;60295888
2000;The Patriot;4;0;148819922;153325570;291281175
2000;The Road to El Dorado;1;0;128526296;68731346;88886081
2000;The Way of the Gun;3;0;12176175;8182195;17671601
2000;The Whole Nine Yards;5;1;32469801;77470905;115711368
2000;Thirteen days;2;0;108232671;46765640;90042204
2000;Titan A.E.;5;1;101468129;30781343;49722060
2000;Unbreakable;1;0;99091212;128525137;335655410
2000;Urbania;2;0;304404;1396303;1396303
2000;Vertical Limit;2;0;101468129;92638183;288845939
2000;What Lies Beneath;5;1;121761754;210329023;390576517
2000;What Women Want;2;0;87939045;247318583;503417209
2000;Where the Heart Is;5;1;20293626;45689304;55282615
2000;"""Wo hu cang long (Crouching Tiger";5; ; ;20293626;173264011
2000;X-Men;2;0;101468129;212812106;400920487
1999;10 Things I Hate About You;5;1;18180006;53390436;84486720
1999;8MM;2;0;55938481;50964770;134810098
1999;American Beauty;5;1;20976930;181881240;498213351
1999;American Pie;3;0;16781544;142364760;328251410
1999;Analyze This;2;0;41953861;149475534;247367876
1999;Anna and the King;3;0;104884652;54891212;54891212
1999;Anywhere But Here;4;0;32164627;26086372;26086372
1999;Austin Powers: The Spy Who Shagged Me;2;0;48946171;288139235;433988407
1999;Being John Malkovich;5;1;18180006;31967340;45285530
1999;Black and White;5;1;13984620;7329780;7329780
1999;Blue Streak;2;0;50344633;95386564;164246788
1999;Boys Don't Cry;5;1;2796924;16139101;29005501
1999;But I'm a Cheerleader;5;1;1678154;3084486;3676824
1999;Carrie 2: The Rage;5;1;29367703;24837027;24837027
1999;Cruel Intentions;5;1;15383082;53463308;106008618
1999;Dick;5;1;18180006;8777963;8777963
1999;Dogma;4;0;13984620;42864850;61460819
1999;Drop Dead Gorgeous;5;1;13984620;14783713;14783713
1999;Election;5;1;11886927;20898032;24057538
1999;Eyes Wide Shut;5;1;90900032;77882040;120627912
1999;Fight Club;2;0;90900032;51785192;141040144
1999;Flawless;2;0;37758475;6272780;6272780
1999;For Love of the Game;3;0;69923101;49209977;64486776
1999;Galaxy Quest;2;0;62930791;99883369;126593993
1999;"""Girl";5; ; ;33563089;40375263
1999;Go!;5;1;9090003;23599429;39693164
1999;Jawbreaker;5;1;4195386;4302816;4302816
1999;Magnolia;2;0;51743095;31396836;67751013
1999;Muppets From Space;5;1;33563089;22801624;22801624
1999;Mystery Men;1;0;95095418;41621042;46795352
1999;Notting Hill;5;1;58735405;162347007;508660113
1999;Office Space;2;0;13984620;15142285;17939209
1999;Payback;2;0;69923101;114011185;226027993
1999;Pocket Monsters: Mewtwo Strikes Back!;2;0;41953861;119910654;228850846
1999;Ravenous;2;0;16781544;2884196;2884196
1999;Sleepy Hollow;5;1;97892342;141340236;289577211
1999;"South Park: Bigger Longer &amp; Uncut";4;0;29367703;72772612;72772612
1999;Star Wars: Episode I - The Phantom Menace;5;1;160823133;663632711;1408313741
1999;Stuart Little;2;0;146838513;195805974;417860454
1999;Tarzan;3;0;202776994;239265412;626779240
1999;The 13th Warrior;4;0;174807753;45728169;86283567
1999;The Blair Witch Project;5;1;839077;196538593;347238122
1999;The Boondock Saints;1;0;9789234;42613;575990
1999;The Green Mile;2;0;83907722;191311527;406534833
1999;The Haunting;5;1;111876962;127524221;251987342
1999;The Iron Giant;1;0;69923101;32387409;43819293
1999;The Matrix;5;1;90900032;239808171;643684004
1999;The Mummy;2;0;111876962;217300705;582299294
1999;The Sixth Sense;4;0;55938481;410457404;940894052
1999;The Talented Mr. Ripley;4;0;55938481;113683964;180110910
1999;Three to Tango;2;0;27969241;14782268;14782268
1999;Topsy-Turvy;5;1;27969241;8672922;8672922
1999;Toy Story 2;2;0;125861583;343814937;715115132
1999;Virus;4;0;104884652;19593418;42830263
1999;Wild Wild West;3;0;244730855;159152923;309380824
1999;Wing Commander;3;0;41953861;16191424;16191424
1998;54;2;0;18578720;23948203;23948203
1998;A Bug's Life;5;1;64310954;232660690;518911253
1998;American History X;3;0;14291323;9603575;9603575
1998;Armageddon;2;0;200078524;288081893;792596781
1998;Beloved;5;1;75744013;32659228;32659228
1998;Blade;2;0;64310954;100242021;187556021
1998;Bride of Chucky;2;0;35728308;46309872;72445844
1998;Buffalo '66;2;0;2143698;3402201;3402201
1998;Dark City;2;0;38586572;20629634;38953947
1998;Deep Impact;5;1;114330585;200742590;499431243
1998;Disturbing Behavior;2;0;21436985;25020345;25020345
1998;Elizabeth;5;1;35728308;42992157;117404137
1998;Enemy of the State;2;0;121476247;159419475;358211780
1998;Ever After;5;1;37157440;93902242;93902242
1998;Fear and Loathing in Las Vegas;2;0;26438948;15263526;19596124
1998;Festen (The Celebration);4;0;1857872;2354896;2354896
1998;Get Real;3;0;2858265;1646948;1646948
1998;Godzilla;4;0;178641539;194811162;537353750
1998;Halloween H20: 20 Years Later;5;1;24295249;78661926;78661926
1998;Happiness;5;1;4287397;3925045;8212442
1998;Hope Floats;5;1;42873969;85905591;116515728
1998;Little Voice;5;1;8574794;6566863;31136839
1998;"""Lock";2; ; ;1929329;5570142
1998;Lost in Space;5;1;114330585;98778237;194429617
1998;Mercury Rising;2;0;85747939;47137546;47137546
1998;Mulan;4;0;128621908;172382303;433741657
1998;Out of Sight;3;0;68598351;53681880;110847172
1998;Pi;3;0;97181;4603452;6686214
1998;Practical Magic;5;1;85747939;66955646;97662611
1998;Primary Colors;5;1;92893600;55761862;55761862
1998;Quest for Camelot;5;1;57165293;32544916;54553553
1998;Rounders;2;0;17149588;32758425;32758425
1998;Run Lola Run;2;0;2500982;10385968;20769827
1998;Rush Hour;5;1;50019631;201774709;350566156
1998;Rushmore;2;0;14291323;24445621;27268466
1998;Safe Men;1;0;1429132;30312;30312
1998;Saving Private Ryan;1;0;92893600;309171460;693179313
1998;Shakespeare in Love;5;1;37157440;143367401;399442481
1998;Six Days Seven Nights;2;0;114330585;106240687;235521005
1998;Sliding Doors;5;1;8574794;17022681;84046055
1998;Slums of Beverly Hills;5;1;7145662;7864191;7864191
1998;Small Soldiers;2;0;57165293;78807819;102531416
1998;Smoke Signals;5;1;2858265;9602769;11085232
1998;Sphere;2;0;104326659;52975497;71697130
1998;Star Trek: Insurrection;5;1;100039262;100307450;168351786
1998;Stepmom;5;1;71456616;130247778;228297140
1998;The Avengers;5;1;85747939;33420854;69434988
1998;The Big Lebowski;2;0;21436985;25008106;66011004
1998;The Faculty;4;0;21436985;57570196;57570196
1998;The Man in the Iron Mask;2;0;50019631;81415051;81415051
1998;The Mask of Zorro;2;0;92893600;134093691;333988221
1998;The Negotiator;2;0;71456616;63890455;70178637
1998;The Prince of Egypt;2;0;85747939;144932864;312408324
1998;The Proposition;3;0;28582646;2720259;7593849
1998;The Thin Red Line;2;0;74314880;52021118;52021118
1998;The Truman Show;2;0;85747939;179525030;354996466
1998;There's Something About Mary;5;1;31440911;252219917;514630544
1998;Urban Legend;5;1;20007852;54473818;103714796
1998;Vampires (John Carpenter's);1;0;28582646;28966833;28966833
1998;Velvet Goldmine;3;0;12862191;1506002;6948401
1998;Wild Things;3;0;28582646;42581425;79426456
1998;You've Got Mail;5;1;92893600;165524241;358426384
1997;A Simple Wish;5;1;40634668;11849668;11849668
1997;Air Bud;2;0;4353714;35768573;40327947
1997;Air Force One;2;0;123355241;251000935;457529453
1997;Alien: Resurrection;5;1;87074287;69361952;233213967
1997;Anastasia;5;1;76915621;84757254;202885136
1997;As Good as It Gets;5;1;72561906;215476950;455851198
1997;Austin Powers: International Man of Mystery;3;0;26122286;78198499;98225585
1997;"Batman &amp; Robin";3;0;181404766;155754415;345855898
1997;Boogie Nights;4;0;21768572;38328318;62565379
1997;Cats Don't Dance;5;1;46439620;5207916;5207916
1997;Chasing Amy;5;1;362810;17424311;21993652
1997;Cinderella;5;1;4208591;123355241;123355241
1997;Clockwatchers;5;1;2902476;780691;783612
1997;Con Air;2;0;116099050;146745677;325247966
1997;Conspiracy Theory;3;0;116099050;110466780;207213175
1997;Contact;5;1;130611431;146459429;240760405
1997;Eve's Bayou;5;1;7256191;21541344;21541344
1997;Event Horizon;5;1;87074287;38709226;38709226
1997;Fever Pitch;5;1;58049525;61055139;72665044
1997;Flubber;3;0;116099050;134956149;258311390
1997;G.I. Jane;5;1;72561906;69904916;69904916
1997;Gattaca;2;0;52244573;18188044;18188044
1997;George of the Jungle;5;1;79818097;152762052;253187730
1997;Good Will Hunting;1;0;14512381;200899879;327883215
1997;Grosse Pointe Blank;5;1;21768572;40757090;45090566
1997;Hercules;5;1;101586669;143835260;363825398
1997;I Know What You Did Last Summer;5;1;24671048;104852087;181767707
1997;In the Company of Men;2;0;36281;4184879;4184879
1997;Jackie Brown;5;1;17414858;57575205;108447385
1997;Kiss the Girls;3;0;39183429;87840357;87840357
1997;L.A. Confidential;2;0;50793334;93757206;160514159
1997;Liar Liar;2;0;65305716;263270001;439305185
1997;Men in Black;2;0;130611431;363811668;853024040
1997;Mononoke-hime;5;1;29024763;3445395;218193652
1997;Mortal Kombat: Annihilation;5;1;43537144;52139221;74488288
1997;Must love Dogs;3;0;50793334;63701899;85470471
1997;My Best Friend's Wedding;3;0;66756954;184036082;433809062
1997;Orgazmo;2;0;1451238;844655;910343
1997;Scream 2;5;1;34829715;147102287;147102287
1997;Selena;5;1;29024763;51446556;51446556
1997;Smilla's Sense of Snow;5;1;50793334;3224642;3224642
1997;Spawn;5;1;58049525;79789061;127636188
1997;Starship Troopers;5;1;145123812;79482791;175744937
1997;The Devil's Advocate;5;1;82720573;88536300;222050207
1997;The Fifth Element;2;0;137867622;92256459;382981741
1997;The Game;2;0;72561906;70044851;70044851
1997;The Lost World: Jurassic Park;4;0;108842859;332459322;1141669701
1997;The Peacemaker;4;0;72561906;59882642;91380645
1997;The Postman;2;0;116099050;25615375;25615375
1997;Titanic;5;1;290247625;955890356;3171930973
1997;Volcano;5;1;130611431;69001723;174293699
1996;August;4;0;5049561;18767;18767
1996;Bound;5;1;6683242;5646983;10412962
1996;Broken Arrow;1;0;96535720;104920957;220318272
1996;Chain Reaction;2;0;81684071;31524414;89420791
1996;DragonHeart;3;0;84654401;76285021;154998762
1996;Emma;5;1;8762473;33017679;56186252
1996;Escape from L.A.;2;0;74258246;37763082;37763082
1996;Eye for an Eye;5;1;29703299;39791578;39791578
1996;Fargo;5;1;10396154;36487162;76047227
1996;Freeway;5;1;4455495;438856;438856
1996;From Dusk Till Dawn;2;0;29703299;38211750;38211750
1996;Hamlet;2;0;2970330;2342531;3593608
1996;Harriet the Spy;5;1;19307144;39460903;39460903
1996;Independence Day;5;1;111387369;454711839;1213975115
1996;Jingle All the Way;2;0;89109896;89989691;192822510
1996;Kingpin;2;0;37129123;37163912;47857099
1996;Love and Other Catastrophes;5;1;371291;315278;1103798
1996;Mars Attacks!;5;1;118813194;56096190;150552679
1996;Mission: Impossible;2;0;118813194;268787949;679757008
1996;Romeo + Juliet;4;0;21534891;68820654;219124769
1996;Scream;5;1;22277474;153041290;257002834
1996;"Secrets &amp; Lies";5;1;6683242;19926891;19926891
1996;Set It Off;5;1;13366484;53538871;53538871
1996;Space Jam;2;0;118813194;134353268;371588265
1996;Spy Hard;2;0;26732969;40004796;40004796
1996;Star Trek: First Contact;5;1;68317587;136676591;222774739
1996;Striptease;4;0;74258246;49173429;168283656
1996;That Thing You Do!;5;1;3712912;38402527;51323462
1996;The Cable Guy;2;0;69802752;89466773;152713266
1996;The Craft;5;1;22277474;36786742;82678338
1996;The English Patient;5;1;51980772;116906798;344137032
1996;The Fan;2;0;81684071;27598768;27598768
1996;The First Wives Club;5;1;44554948;156668864;269541399
1996;The Glimmer Man;2;0;66832422;30304554;54067193
1996;The Hunchback of Notre Dame;2;0;148516493;148722709;483421183
1996;The Long Kiss Goodnight;2;0;96535720;49675220;49675220
1996;The Mirror Has Two Faces;5;1;62376927;61288998;61288998
1996;The Rock;2;0;111387369;199115335;499118651
1996;Trainspotting;3;0;4604011;24507872;35645124
1996;Twister;5;1;130694514;359244145;736493287
1996;Walking and Talking;5;1;1485165;1912120;2399710
1996;When the Cat's Away;5;1;445549;2454193;3751503
1995;Apollo 13;5;1;99370665;263057839;510765217
1995;Assassins;2;0;76438973;46331600;127356911
1995;Batman Forever;2;0;152877946;281342983;514478842
1995;Before Sunrise;1;0;3821949;8062791;8062791
1995;Braveheart;3;0;110072121;115492633;319514907
1995;Casino;3;0;79496532;64878801;168777252
1995;Casper;5;1;84082870;153379682;431574441
1995;Clueless;5;1;20944279;86526587;86526587
1995;Congo;1;0;76438973;123865278;232408620
1995;Copycat;4;0;30575589;49000312;49000312
1995;Die Hard: With a Vengeance;2;0;137590151;152897054;557210677
1995;Four rooms;2;0;6115118;6575280;6575280
1995;Home for the holidays;5;1;30575589;26706076;33815484
1995;Jumanji;5;1;99370665;153578601;401699506
1995;Mallrats;2;0;9325555;3223228;3223228
1995;Mortal Kombat;2;0;30575589;107676871;186714768
1995;Outbreak;5;1;76438973;103687285;103687285
1995;Pocahontas;5;1;84082870;216444248;530639350
1995;Pride and Prejudice;5;1;42805825;58663337;184857731
1995;Sabrina;5;1;88669209;81725980;133156691
1995;Safe;5;1;50449722;26206460;63437029
1995;Se7en;2;0;45863384;153070026;501631742
1995;Sense and Sensibility;5;1;25224861;65727998;206375709
1995;Showgirls;5;1;61151178;31111815;57712577
1995;Species;4;0;53507281;91810008;173293953
1995;Tank Girl;5;1;38219486;6213469;6213469
1995;The American President;5;1;94784326;91761643;164837302
1995;The Bridges of Madison County;5;1;33633148;109333135;268326198
1995;The Incredibly True Adventures of Two Girls in Love;5;1;382195;3379226;3787024
1995;The Net;5;1;33633148;77389465;168963355
1995;The Quick and the Dead;2;0;48920943;28362620;28362620
1995;The Usual Suspects;2;0;9172677;35684110;52665468
1995;Toy Story;2;0;45863384;293190647;557286202
1995;Twelve Monkeys;2;0;44334604;87356689;258121354
1995;Waterworld;1;0;267536405;134909008;403974193
1995;Welcome to the Dollhouse;5;1;1223024;6418026;7697090
1994;Ace Ventura: Pet Detective;3;0;18859976;113501532;168509796
1994;Beverly Hills Cop III;1;0;78583235;66932266;187312473
1994;Clerks.;2;0;42435;4830398;6120440
1994;Crooklyn;5;1;22003306;20469628;20469628
1994;"Dumb &amp; Dumber";3;0;25146635;199877046;387258182
1994;Ed Wood;5;1;28289965;9160394;9160394
1994;Forrest Gump;2;0;86441558;518169206;1067789822
1994;Legends of the Fall;5;1;47149941;104519746;252256228
1994;Little Women;5;1;23574970;78588426;78588426
1994;Naked Gun 33 1/3: The Final Insult;3;0;47149941;80220683;80220683
1994;Police Academy: Mission to Moscow;2;0;15716647;198418;198418
1994;Priest;5;1;94299882;45793007;132261912
